ID,HPO ID,Symptoms
27669010,[],[]
27669157,[],[]
27669217,['0031690'],['Opportunistic infection']
27669294,"['0001513', '0025502']","['Obesity', 'Overweight']"
27669305,"['0002720', '0002721']","['Decreased circulating IgA level', 'Immunodeficiency']"
27669322,[],[]
27669669,"['0003414', '0003320']","['Atlantoaxial dislocation', 'C1-C2 subluxation']"
27670138,['0100739'],['Bulimia']
27670600,"['0001541', '0001392']","['Ascites', 'Abnormality of the liver']"
27670653,"['0004950', '0000819']","['Peripheral arterial stenosis', 'Diabetes mellitus']"
27671016,['0002664'],['Neoplasm']
27671177,['0000670'],['Carious teeth']
27671656,"['0011850', '0100796', '0001287', '0002383']","['Parotitis', 'Orchitis', 'Meningitis', 'Encephalitis']"
27671789,[],[]
27673404,['0000718'],['Aggressive behavior']
27676379,"['0003074', '0011998', '0005978', '0100651', '0000819']","['Hyperglycemia', 'Postprandial hyperglycemia', 'Type II diabetes mellitus', 'Type I diabetes mellitus', 'Diabetes mellitus']"
27676724,['0031273'],['Shock']
27677165,"['0031035', '0000833', '0000819', '0009800']","['Chronic infection', 'Glucose intolerance', 'Diabetes mellitus', 'Maternal diabetes']"
27677346,"['0002664', '0003002']","['Neoplasm', 'Breast carcinoma']"
27677368,"['0031987', '0001626']","['Diminished ability to concentrate', 'Abnormality of the cardiovascular system']"
27677398,[],[]
27677517,[],[]
27677676,"['0100602', '0031185']","['Preeclampsia', 'Increased NT-proBNP level']"
27677842,[],[]
27677861,['0002883'],['Hyperventilation']
27678020,[],[]
27678029,[],[]
27678044,"['0001297', '0012378', '0002140', '0000716']","['Stroke', 'Fatigue', 'Ischemic stroke', 'Depressivity']"
27678317,['0002664'],['Neoplasm']
27679696,[],[]
27680006,"['0004324', '0004325', '0031956']","['Increased body weight', 'Decreased body weight', 'Elevated serum aspartate aminotransferase']"
27680099,"['0000303', '0030731', '0002664', '0100612', '0002860', '0031492']","['Mandibular prognathia', 'Carcinoma', 'Neoplasm', 'Odontogenic neoplasm', 'Squamous cell carcinoma', 'Epithelial neoplasm']"
27680598,"['0002664', '0100242', '0012254', '0001510']","['Neoplasm', 'Sarcoma', 'Ewing sarcoma', 'Growth delay']"
27680876,['0002960'],['Autoimmunity']
27680974,['0100710'],['Impulsivity']
27681017,[],[]
27681182,[],[]
27681567,[],[]
27681813,"['0002758', '0001367', '0005086']","['Osteoarthritis', 'Abnormal joint morphology', 'Knee osteoarthritis']"
27682141,[],[]
27682280,['0100550'],['Tendon rupture']
27682293,['0030836'],['Wrist pain']
27683067,[],[]
27683158,['0000939'],['Osteoporosis']
27683416,['0001901'],['Polycythemia']
27683502,[],[]
27683651,[],[]
27683791,['0001513'],['Obesity']
27683811,[],[]
27684099,[],[]
27685187,[],[]
27685846,[],[]
27686487,['0100543'],['Cognitive impairment']
27686752,['0001369'],['Arthritis']
27686952,[],[]
27687042,"['0001268', '0002511', '0025464', '0002172']","['Mental deterioration', 'Alzheimer disease', 'Increased reactive oxygen species production', 'Postural instability']"
27687951,['0011123'],['Inflammatory abnormality of the skin']
27688111,"['0002664', '0002860', '0012182', '0030731']","['Neoplasm', 'Squamous cell carcinoma', 'Oropharyngeal squamous cell carcinoma', 'Carcinoma']"
27688320,[],[]
27688423,"['0000704', '0001909', '0005550', '0005558']","['Periodontitis', 'Leukemia', 'Chronic lymphatic leukemia', 'Chronic leukemia']"
27688460,"['0001609', '0012735', '0030731', '0002633', '0001945', '0002829']","['Hoarse voice', 'Cough', 'Carcinoma', 'Vasculitis', 'Fever', 'Arthralgia']"
27688476,[],[]
27688904,[],[]
27689092,['0002011'],['Morphological abnormality of the central nervous system']
27689386,[],[]
27689393,[],[]
27689491,[],[]
27689542,[],[]
27690050,[],[]
27690079,['0025464'],['Increased reactive oxygen species production']
27690192,[],[]
27690568,"['0009046', '0004325']","['Difficulty running', 'Decreased body weight']"
27691994,[],[]
27692274,"['0100651', '0005978', '0002104', '0002870', '0010535']","['Type I diabetes mellitus', 'Type II diabetes mellitus', 'Apnea', 'Obstructive sleep apnea', 'Sleep apnea']"
27692319,[],[]
27692419,"['0000668', '0006349']","['Hypodontia', 'Agenesis of permanent teeth']"
27692572,[],[]
27692696,['0002664'],['Neoplasm']
27692888,['0031987'],['Diminished ability to concentrate']
27693393,[],[]
27693948,['0031987'],['Diminished ability to concentrate']
27694049,[],[]
27694287,"['0002664', '0003002']","['Neoplasm', 'Breast carcinoma']"
27694392,['0002621'],['Atherosclerosis']
27694728,['0011947'],['Respiratory tract infection']
27694780,[],[]
27694930,"['0031987', '0002664']","['Diminished ability to concentrate', 'Neoplasm']"
27695327,[],[]
27695342,['0002664'],['Neoplasm']
27695358,['0000739'],['Anxiety']
27695680,[],[]
27696493,"['0001394', '0000083']","['Cirrhosis', 'Renal insufficiency']"
27696737,['0000716'],['Depressivity']
27697474,"['0031527', '0000575', '0000603', '0012795']","['Intraretinal fluid', 'Scotoma', 'Central scotoma', 'Abnormality of the optic disc']"
27697561,[],[]
27697674,"['0002621', '0001824', '0001626', '0005978', '0100651', '0001513']","['Atherosclerosis', 'Weight loss', 'Abnormality of the cardiovascular system', 'Type II diabetes mellitus', 'Type I diabetes mellitus', 'Obesity']"
27697751,['0002664'],['Neoplasm']
27697757,"['0025464', '0001397']","['Increased reactive oxygen species production', 'Hepatic steatosis']"
27698061,"['0031319', '0001635', '0001714']","['Cardiomyocyte hypertrophy', 'Congestive heart failure', 'Ventricular hypertrophy']"
27698544,[],[]
27698735,"['0001369', '0001370']","['Arthritis', 'Rheumatoid arthritis']"
27698916,"['0001513', '0002664']","['Obesity', 'Neoplasm']"
27698942,"['0002664', '0012780']","['Neoplasm', 'Neoplasm of the ear']"
27699206,[],[]
27699251,[],[]
27699590,"['0000855', '0003119']","['Insulin resistance', 'Abnormality of lipid metabolism']"
27701245,[],[]
27701287,[],[]
27702870,"['0001698', '0011675']","['Pericardial effusion', 'Arrhythmia']"
27702924,[],[]
27703342,"['0004469', '0012387', '0031035', '0002093', '0002098', '0011947', '0012647']","['Chronic bronchitis', 'Bronchitis', 'Chronic infection', 'Respiratory insufficiency', 'Respiratory distress', 'Respiratory tract infection', 'Abnormal inflammatory response']"
27703402,[],[]
27703571,"['0001371', '0002803', '0006466', '0003202', '0009049', '0002355']","['Flexion contracture', 'Congenital contracture', 'Ankle contracture', 'Skeletal muscle atrophy', 'Peroneal muscle atrophy', 'Difficulty walking']"
27703744,"['0000870', '0100753', '0008202', '0000802']","['Prolactin excess', 'Schizophrenia', 'Prolactin deficiency', 'Impotence']"
27703752,[],[]
27704268,"['0002664', '0003002']","['Neoplasm', 'Breast carcinoma']"
27704589,[],[]
27704621,[],[]
27705854,['0002088'],['Abnormal lung morphology']
27706165,[],[]
27706190,['0025464'],['Increased reactive oxygen species production']
27706576,[],[]
27706588,[],[]
27706773,"['0002664', '0003002']","['Neoplasm', 'Breast carcinoma']"
27706911,['0011069'],['Increased number of teeth']
27707812,['0000360'],['Tinnitus']
27707823,['0002719'],['Recurrent infections']
27708057,[],[]
27708411,[],[]
27708714,[],[]
27708774,"['0008214', '0031987', '0000144']","['Decreased serum estradiol', 'Diminished ability to concentrate', 'Decreased fertility']"
27708808,[],[]
27709647,"['0012461', '0002090', '0000010', '0100658', '0100806', '0011947']","['Bacteriuria', 'Pneumonia', 'Recurrent urinary tract infections', 'Cellulitis', 'Sepsis', 'Respiratory tract infection']"
27709987,"['0012075', '0012076']","['Personality disorder', 'Borderline personality disorder']"
27710899,[],[]
27710934,[],[]
27711225,"['0002664', '0012125']","['Neoplasm', 'Prostate cancer']"
27712131,"['0000365', '0000407', '0008527']","['Hearing impairment', 'Sensorineural hearing impairment', 'Congenital sensorineural hearing impairment']"
27712587,"['0002664', '0012125']","['Neoplasm', 'Prostate cancer']"
27713074,[],[]
27713123,"['0002664', '0006753', '0012126']","['Neoplasm', 'Neoplasm of the stomach', 'Stomach cancer']"
27714135,['0002664'],['Neoplasm']
27714376,['0030216'],['Inertia']
27714497,[],[]
27714651,"['0002664', '0030731']","['Neoplasm', 'Carcinoma']"
27714730,[],[]
27714861,[],[]
27715026,[],[]
27715398,"['0002664', '0003003', '0100273']","['Neoplasm', 'Colon cancer', 'Neoplasm of the colon']"
27715500,['0100716'],['Self-injurious behavior']
27716016,"['0002751', '0004619', '0008453', '0002650', '0003307', '0002938']","['Kyphoscoliosis', 'Lumbar kyphoscoliosis', 'Congenital kyphoscoliosis', 'Scoliosis', 'Hyperlordosis', 'Lumbar hyperlordosis']"
27716187,[],[]
27716325,[],[]
27716352,['0007018'],['Attention deficit hyperactivity disorder']
27717527,[],[]
27717775,['0001287'],['Meningitis']
27717972,[],[]
27718023,[],[]
27718505,[],[]
27718772,"['0000704', '0000166', '0000819']","['Periodontitis', 'Severe periodontitis', 'Diabetes mellitus']"
27719897,[],[]
27719962,['0001944'],['Dehydration']
27720129,"['0002664', '0012288', '0002860', '0030731']","['Neoplasm', 'Neoplasm of head and neck', 'Squamous cell carcinoma', 'Carcinoma']"
27720181,"['0001638', '0001639', '0001714']","['Cardiomyopathy', 'Hypertrophic cardiomyopathy', 'Ventricular hypertrophy']"
27720895,"['0030062', '0002664']","['Craniopharyngioma', 'Neoplasm']"
27721550,"['0003074', '0001943', '0001909', '0002488', '0006721']","['Hyperglycemia', 'Hypoglycemia', 'Leukemia', 'Acute leukemia', 'Acute lymphoblastic leukemia']"
27721600,"['0030731', '0002860']","['Carcinoma', 'Squamous cell carcinoma']"
27721673,[],[]
27721721,"['0001734', '0100867']","['Annular pancreas', 'Duodenal stenosis']"
27721784,"['0000491', '0002721', '0000622', '0012804']","['Keratitis', 'Immunodeficiency', 'Blurred vision', 'Corneal ulceration']"
27722201,[],[]
27722881,[],[]
27723444,"['0000739', '0000716', '0002360']","['Anxiety', 'Depressivity', 'Sleep disturbance']"
27723749,['0002664'],['Neoplasm']
27723905,"['0006725', '0002664', '0002894']","['Pancreatic adenocarcinoma', 'Neoplasm', 'Neoplasm of the pancreas']"
27723907,[],[]
27724977,"['0009733', '0002664', '0012174']","['Glioma', 'Neoplasm', 'Glioblastoma multiforme']"
27725659,"['0100753', '0007302', '0000720']","['Schizophrenia', 'Bipolar affective disorder', 'Mood swings']"
27725792,['0002664'],['Neoplasm']
27725796,"['0100753', '0000756', '0000739', '0000746']","['Schizophrenia', 'Agoraphobia', 'Anxiety', 'Delusions']"
27726295,"['0002664', '0001945']","['Neoplasm', 'Fever']"
27726775,[],[]
27727240,['0000716'],['Depressivity']
27727312,[],[]
27729000,[],[]
27729085,"['0010762', '0002664']","['Chordoma', 'Neoplasm']"
27729252,['0001622'],['Premature birth']
27729641,[],[]
27730636,[],[]
27731485,[],[]
27732552,[],[]
27732647,[],[]
27732923,[],[]
27733154,"['0002664', '0030731']","['Neoplasm', 'Carcinoma']"
27733749,[],[]
27734182,"['0002180', '0025464']","['Neurodegeneration', 'Increased reactive oxygen species production']"
27734289,['0000969'],['Edema']
27734402,"['0003560', '0003741']","['Muscular dystrophy', 'Congenital muscular dystrophy']"
27734513,[],[]
27734729,[],[]
27736157,[],[]
27736701,[],[]
27736955,[],[]
27737333,"['0002664', '0002890', '0002895', '0030731']","['Neoplasm', 'Thyroid carcinoma', 'Papillary thyroid carcinoma', 'Carcinoma']"
27737795,[],[]
27737807,['0025464'],['Increased reactive oxygen species production']
27737923,[],[]
27738051,[],[]
27738068,['0005110'],['Atrial fibrillation']
27738460,[],[]
27740919,"['0001369', '0005681']","['Arthritis', 'Juvenile rheumatoid arthritis']"
27741201,[],[]
27741202,['0002172'],['Postural instability']
27741956,[],[]
27742121,"['0000716', '0001900', '0040217']","['Depressivity', 'Increased hemoglobin', 'Elevated hemoglobin A1c']"
27742195,"['0000112', '0001513', '0003287', '0100820']","['Nephropathy', 'Obesity', 'Abnormality of mitochondrial metabolism', 'Glomerulopathy']"
27742350,[],[]
27742373,[],[]
27742630,[],[]
27742821,[],[]
27743356,[],[]
27743686,[],[]
27743718,"['0100537', '0000969', '0007618']","['Fasciitis', 'Edema', 'Subcutaneous calcification']"
27743941,['0100543'],['Cognitive impairment']
27744105,"['0003418', '0030838', '0003184', '0003419', '0003698']","['Back pain', 'Hip pain', 'Decreased hip abduction', 'Low back pain', 'Difficulty standing']"
27744219,[],[]
27744233,"['0000708', '0000716']","['Behavioral abnormality', 'Depressivity']"
27744500,"['0000709', '0031258', '0000356', '0000598', '0007302']","['Psychosis', 'Delirium', 'Abnormality of the outer ear', 'Abnormality of the ear', 'Bipolar affective disorder']"
27744574,[],[]
27744641,[],[]
27744673,[],[]
27745564,[],[]
27745773,[],[]
27746055,"['0000709', '0002354']","['Psychosis', 'Memory impairment']"
27746068,"['0005978', '0001943']","['Type II diabetes mellitus', 'Hypoglycemia']"
27746771,[],[]
27746786,[],[]
27747996,[],[]
27748242,[],[]
27748824,"['0001626', '0000518', '0000519']","['Abnormality of the cardiovascular system', 'Cataract', 'Developmental cataract']"
27748842,"['0002664', '0001510', '0001402', '0030731']","['Neoplasm', 'Growth delay', 'Hepatocellular carcinoma', 'Carcinoma']"
27749081,[],[]
27749392,"['0410030', '0000932']","['Cleft lip', 'Abnormality of the posterior cranial fossa']"
27749441,['0000283'],['Broad face']
27749796,['0002099'],['Asthma']
27750105,"['0002664', '0003002', '0012780', '0100013']","['Neoplasm', 'Breast carcinoma', 'Neoplasm of the ear', 'Neoplasm of the breast']"
27751685,"['0000717', '0000729']","['Autism', 'Autistic behavior']"
27751698,"['0002757', '0005855']","['Recurrent fractures', 'Multiple prenatal fractures']"
27752009,"['0000822', '0002840']","['Hypertension', 'Lymphadenitis']"
27752082,['0100753'],['Schizophrenia']
27752357,"['0001369', '0001370', '0012378', '0012432']","['Arthritis', 'Rheumatoid arthritis', 'Fatigue', 'Chronic fatigue']"
27752744,"['0002757', '0000939']","['Recurrent fractures', 'Osteoporosis']"
27753022,"['0008221', '0008258']","['Adrenal hyperplasia', 'Congenital adrenal hyperplasia']"
27753194,[],[]
27754198,"['0000822', '0002900', '0002615']","['Hypertension', 'Hypokalemia', 'Hypotension']"
27754271,"['0025464', '0001626']","['Increased reactive oxygen species production', 'Abnormality of the cardiovascular system']"
27754397,['0001513'],['Obesity']
27754446,"['0002664', '0100526', '0030731']","['Neoplasm', 'Neoplasm of the lung', 'Carcinoma']"
27754781,[],[]
27755168,[],[]
27755272,[],[]
27755647,[],[]
27755951,[],[]
27755975,[],[]
27756035,['0002664'],['Neoplasm']
27756117,[],[]
27756221,[],[]
27756568,"['0002529', '0100543']","['Neuronal loss in central nervous system', 'Cognitive impairment']"
27757318,"['0002664', '0002861', '0001888', '0005407']","['Neoplasm', 'Melanoma', 'Lymphopenia', 'Decreased proportion of CD4-positive T cells']"
27757335,[],[]
27757471,[],[]
27757809,['0030833'],['Neck pain']
27758943,"['0005110', '0001297']","['Atrial fibrillation', 'Stroke']"
27759568,[],[]
27759877,"['0002858', '0001907', '0100009', '0002625', '0002204']","['Meningioma', 'Thromboembolism', 'Intracranial meningioma', 'Deep venous thrombosis', 'Pulmonary embolism']"
27760149,[],[]
27760426,['0002511'],['Alzheimer disease']
27760552,[],[]
27760700,['0100753'],['Schizophrenia']
27760732,"['0004325', '0000822']","['Decreased body weight', 'Hypertension']"
27760981,[],[]
27761076,[],[]
27761213,[],[]
27761669,[],[]
27761762,"['0002664', '0030731', '0000554', '0000478', '0000529', '0000572', '0200026']","['Neoplasm', 'Carcinoma', 'Uveitis', 'Abnormality of the eye', 'Progressive visual loss', 'Visual loss', 'Ocular pain']"
27761899,[],[]
27761922,"['0012115', '0025474', '0200119', '0001394', '0001402', '0030731']","['Hepatitis', 'Erythematous plaque', 'Acute hepatitis', 'Cirrhosis', 'Hepatocellular carcinoma', 'Carcinoma']"
27762482,"['0010783', '0001009', '0000979']","['Erythema', 'Telangiectasia', 'Purpura']"
27763528,['0002088'],['Abnormal lung morphology']
27764714,['0002355'],['Difficulty walking']
27764829,[],[]
27764968,['0002621'],['Atherosclerosis']
27765603,[],[]
27765612,"['0002664', '0009725']","['Neoplasm', 'Bladder neoplasm']"
27765805,[],[]
27765873,[],[]
27766173,[],[]
27766178,[],[]
27766200,"['0002664', '0002090', '0100570', '0001880']","['Neoplasm', 'Pneumonia', 'Carcinoid tumor', 'Eosinophilia']"
27766286,[],[]
27766634,[],[]
27766879,[],[]
27768063,[],[]
27768206,['0010550'],['Paraplegia']
27768229,"['0001635', '0001638', '0001639', '0011675']","['Congestive heart failure', 'Cardiomyopathy', 'Hypertrophic cardiomyopathy', 'Arrhythmia']"
27768380,['0007302'],['Bipolar affective disorder']
27768391,"['0001297', '0002140', '0002621', '0001626']","['Stroke', 'Ischemic stroke', 'Atherosclerosis', 'Abnormality of the cardiovascular system']"
27768522,[],[]
27768715,['0002149'],['Hyperuricemia']
27768814,[],[]
27769207,"['0001622', '0001518']","['Premature birth', 'Small for gestational age']"
27769714,[],[]
27769797,[],[]
27770391,"['0000504', '0011514']","['Abnormality of vision', 'Abnormality of binocular vision']"
27770762,['0002719'],['Recurrent infections']
27771058,['0002664'],['Neoplasm']
27771196,['0001297'],['Stroke']
27771331,[],[]
27771746,[],[]
27771784,"['0002664', '0100615', '0025318', '0004324']","['Neoplasm', 'Ovarian neoplasm', 'Ovarian carcinoma', 'Increased body weight']"
27771814,['0000734'],['Disinhibition']
27771865,['0000855'],['Insulin resistance']
27772556,[],[]
27772674,"['0001945', '0012735', '0002315']","['Fever', 'Cough', 'Headache']"
27773526,['0003074'],['Hyperglycemia']
27773614,"['0001402', '0030731', '0002664']","['Hepatocellular carcinoma', 'Carcinoma', 'Neoplasm']"
27773678,[],[]
27773722,[],[]
27774519,['0002664'],['Neoplasm']
27775720,[],[]
27775803,"['0002664', '0003002', '0100615', '0400004']","['Neoplasm', 'Breast carcinoma', 'Ovarian neoplasm', 'Long ear']"
