TA_start,TA_end,TA_symptoms,TA_scores,TA_is_negated,TA_HPO_codes,jaccard_score
"['51', '146', '282', '337', '499', '551', '632', '651', '672', '698', '779', '794', '960', '1027', '1120', '1131', '1167', '1212', '1425', '1509', '1616', '1645', '1674', '1735', '1934', '1954', '2070', '2093']","['57', '151', '287', '361', '510', '574', '643', '667', '686', '702', '788', '798', '965', '1032', '1126', '1139', '1175', '1232', '1433', '1526', '1640', '1672', '1687', '1741', '1952', '1961', '2086', '2100']","['cancer', 'tumor', 'tumor', 'difficulty in swallowing', 'Weight loss', 'squamous-cell carcinoma', 'weight loss', 'reduced appetite', 'undernutrition', 'Pain', 'heartburn', 'pain', 'tumor', 'tumor', 'nausea', 'vomiting', 'coughing', 'aspiration pneumonia', 'coughing', 'vomiting of blood', 'upper airway obstruction', 'superior vena cava syndrome', 'Hypercalcemia', 'cancer', 'abdominal swelling', 'ascites', 'pleural effusion', 'dyspnea']","[0.98, 0.92, 0.92, 0.99, 0.98, 1.0, 0.89, 0.99, 0.76, 0.96, 0.99, 0.99, 0.92, 0.92, 1.0, 0.99, 1.0, 1.0, 1.0, 0.99, 0.9, 0.98, 0.9, 0.98, 0.97, 0.67, 1.0, 1.0]","[True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","['HP:0002664', 'HP:0002664', 'HP:0002664', 'HP:0002015', 'HP:0001824', 'HP:0002860', 'HP:0001824', 'HP:0004396', 'HP:0004395', 'HP:0012531', 'HP:0002020', 'HP:0012531', 'HP:0002664', 'HP:0002664', 'HP:0002018', 'HP:0002013', 'HP:0012735', 'HP:0011951', 'HP:0012735', 'HP:0002248', 'HP:0002781', 'HP:0031041', 'HP:0003072', 'HP:0002664', 'HP:0003270', 'HP:0001541', 'HP:0002202', 'HP:0002094']",0.1
"['52', '91', '103', '117', '234', '260', '386', '409']","['71', '100', '111', '135', '240', '269', '398', '417']","['delayed development', 'hypotonia', 'seizures', 'abnormal movements', 'rashes', 'petechiae', 'acrocyanosis', 'diarrhea']","[1.0, 0.95, 0.99, 1.0, 0.97, 0.98, 0.9, 0.81]","[False, False, False, False, False, False, False, False]","['HP:0001263', 'HP:0001252', 'HP:0001250', 'HP:0100660', 'HP:0000988', 'HP:0000967', 'HP:0001063', 'HP:0002014']",0.2222222222222222
"['0', '477', '565', '573', '581', '768', '797', '882']","['15', '486', '571', '579', '593', '772', '806', '889']","[""Ewing's sarcoma"", 'bone pain', 'fevers', 'anemia', 'leukocytosis', 'pain', 'bone pain', 'sarcoma']","[1.0, 0.98, 0.99, 1.0, 0.93, 1.0, 0.98, 0.99]","[False, False, False, False, False, False, False, False]","['HP:0012254', 'HP:0002653', 'HP:0001945', 'HP:0001903', 'HP:0001974', 'HP:0012531', 'HP:0002653', 'HP:0100242']",0.14285714285714285
['115'],['128'],['Fabry disease'],[1.0],[False],['HP:0001071'],0.0
"['243', '314', '437', '502']","['261', '339', '449', '520']","['bleeding disorders', 'deficiency in factor VIII', 'hemophilia C', 'bleeding disorders']","[0.98, 0.85, 1.0, 0.98]","[False, False, False, False]","['HP:0001892', 'HP:0003125', 'HP:0001929', 'HP:0001892']",0.0
"['38', '139', '416', '508', '625', '645', '727', '836', '970', '1267', '1329', '1341', '1584', '1606', '1622', '1648', '1676']","['52', '143', '426', '522', '639', '655', '739', '848', '980', '1281', '1339', '1355', '1604', '1620', '1646', '1674', '1692']","['arthrogryposis', 'arms', 'dislocated', 'vertical talus', 'arthrogryposis', 'amyoplasia', 'contractures', 'contractures', 'amyoplasia', 'arthrogryposis', 'hemangioma', 'Arthrogryposis', 'pulmonary hypoplasia', 'cryptorchidism', 'congenital heart defects', 'tracheoesophageal fistulas', 'inguinal hernias']","[0.99, 0.97, 0.85, 0.84, 0.99, 0.99, 0.95, 0.95, 0.99, 0.99, 0.98, 0.94, 1.0, 1.0, 1.0, 1.0, 1.0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","['HP:0002804', 'HP:0006779', 'HP:0001373', 'HP:0001838', 'HP:0002804', 'HP:0003634', 'HP:0001371', 'HP:0001371', 'HP:0003634', 'HP:0002804', 'HP:0001028', 'HP:0002804', 'HP:0002089', 'HP:0000028', 'HP:0001627', 'HP:0002575', 'HP:0000023']",0.0
"['482', '591', '1570']","['486', '596', '1576']","['arms', 'axial', 'cancer']","[0.96, 0.75, 0.99]","[False, False, False]","['HP:0006779', 'HP:0025287', 'HP:0002664']",0.0
"['38', '74', '127', '172', '189', '203', '220', '234', '256', '341', '437', '454', '468', '486']","['55', '91', '141', '187', '201', '217', '232', '249', '276', '356', '452', '466', '480', '501']","['visual impairment', 'corneal opacities', 'kidney failure', 'atherosclerosis', 'hepatomegaly', 'enlarged liver', 'splenomegaly', 'enlarged spleen', 'enlarged lymph nodes', 'impaired vision', 'atherosclerosis', 'hepatomegaly', 'splenomegaly', 'lymphadenopathy']","[1.0, 0.7, 1.0, 0.96, 0.78, 0.93, 0.91, 0.9, 0.89, 0.94, 0.96, 0.78, 0.91, 0.97]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False]","['HP:0000505', 'HP:0007957', 'HP:0000083', 'HP:0002621', 'HP:0002240', 'HP:0002240', 'HP:0001744', 'HP:0001744', 'HP:0002716', 'HP:0000505', 'HP:0002621', 'HP:0002240', 'HP:0001744', 'HP:0002716']",0.46153846153846156
"['142', '249', '266', '277', '292', '313', '340', '354', '380', '589', '619', '750']","['165', '264', '275', '290', '306', '328', '352', '374', '389', '596', '634', '756']","['intellectual disability', 'protruding ears', 'flat feet', 'larger testes', 'macroorchidism', 'low muscle tone', 'otitis media', 'middle ear infection', 'sinusitis', 'shyness', 'memory problems', 'autism']","[0.95, 0.98, 0.98, 0.89, 0.88, 0.99, 1.0, 1.0, 1.0, 0.99, 0.96, 0.92]","[False, False, False, False, False, False, False, False, False, False, False, False]","['HP:0001249', 'HP:0000411', 'HP:0001763', 'HP:0000053', 'HP:0000053', 'HP:0001252', 'HP:0000388', 'HP:0000388', 'HP:0000246', 'HP:0100962', 'HP:0002354', 'HP:0000717']",0.175
"['55', '164', '176', '194', '210', '290', '333', '345']","['70', '174', '190', '207', '246', '308', '343', '358']","['cryptophthalmos', 'micropenis', 'cryptorchidism', 'clitoromegaly', 'Congenital malformations of the nose', 'mental retardation', 'Syndactyly', 'fused fingers']","[0.82, 0.7, 0.97, 0.71, 0.7, 0.97, 0.67, 0.88]","[False, False, False, False, False, False, False, False]","['HP:0001126', 'HP:0000054', 'HP:0000028', 'HP:0008665', 'HP:0000366', 'HP:0001249', 'HP:0001159', 'HP:0010492']",0.07462686567164178
"['73', '270', '829', '849', '899', '914', '935', '948', '966', '1029', '1069', '1102', '1136', '1154', '1173', '1375', '1459', '1507', '1530']","['77', '274', '841', '871', '912', '933', '946', '963', '993', '1038', '1078', '1116', '1153', '1172', '1187', '1392', '1485', '1522', '1534']","['FRDA', 'FRDA', 'cardiomegaly', 'dilated cardiomyopathy', 'heart murmurs', 'atrial fibrillation', 'tachycardia', 'fast heart rate', 'hypertrophic cardiomyopathy', 'nystagmus', 'dysmetria', 'truncal ataxia', 'Vision impairment', 'Hearing impairment', 'Slurred speech', 'diabetes mellitus', 'extensor plantar responses', 'Muscle weakness', 'arms']","[0.97, 0.97, 0.85, 1.0, 0.56, 0.99, 0.8, 0.87, 1.0, 0.99, 0.99, 0.82, 0.67, 0.81, 0.94, 1.0, 0.91, 0.87, 0.88]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","['HP:0005323', 'HP:0005323', 'HP:0001640', 'HP:0001644', 'HP:0030148', 'HP:0005110', 'HP:0001649', 'HP:0001649', 'HP:0001639', 'HP:0000639', 'HP:0001310', 'HP:0002078', 'HP:0000505', 'HP:0000365', 'HP:0001350', 'HP:0000819', 'HP:0003487', 'HP:0001324', 'HP:0006779']",0.14035087719298245
"['130', '390', '403']","['151', '401', '413']","['loss of visual acuity', 'blind spots', 'blurriness']","[0.97, 0.98, 1.0]","[False, False, False]","['HP:0000529', 'HP:0000575', 'HP:0000622']",0.0
"['189', '208', '248', '406', '420', '434', '641']","['207', '227', '274', '419', '433', '446', '653']","['Infantile jaundice', 'Infantile hypotonia', 'Sensorineural hearing loss', 'Liver failure', 'Renal failure', 'Splenomegaly', 'galactosemia']","[0.64, 0.95, 0.95, 0.94, 0.97, 0.61, 0.99]","[False, False, False, False, False, False, False]","['HP:0006579', 'HP:0008947', 'HP:0000407', 'HP:0001399', 'HP:0000083', 'HP:0001744', 'HP:0004919']",0.07692307692307693
"['448', '461', '473', '487', '499']","['456', '470', '485', '493', '523']","['seizures', 'hypotonia', 'Speech delay', 'autism', 'self-injurious behaviour']","[0.91, 0.66, 0.97, 0.99, 0.76]","[False, False, False, False, False]","['HP:0001250', 'HP:0001252', 'HP:0000750', 'HP:0000717', 'HP:0100716']",0.16129032258064516
"['47', '82', '128', '200', '220', '240', '335', '392', '412']","['55', '98', '136', '209', '235', '266', '356', '410', '418']","['epilepsy', 'febrile seizures', 'seizures', 'myoclonic', 'atonic seizures', 'myoclonic-astatic epilepsy', 'tonic-clonic seizures', 'myoclonic seizures', 'ataxia']","[0.92, 1.0, 0.85, 0.98, 0.83, 0.93, 0.91, 0.92, 0.96]","[False, False, False, False, False, False, False, False, False]","['HP:0001250', 'HP:0002373', 'HP:0001250', 'HP:0001336', 'HP:0010819', 'HP:0011170', 'HP:0002069', 'HP:0002123', 'HP:0010867']",0.3333333333333333
"['38', '50', '129', '305', '354', '481', '557', '570', '774', '788']","['48', '69', '149', '328', '363', '490', '566', '578', '783', '799']","['dysarthria', 'difficulty speaking', 'progressive dementia', 'spinocerebellar ataxias', 'Myoclonus', 'nystagmus', 'blindness', 'deafness', 'areflexia', 'paresthesia']","[1.0, 0.98, 0.76, 1.0, 0.84, 0.96, 0.85, 0.89, 0.99, 1.0]","[False, False, False, False, False, False, False, False, False, False]","['HP:0001260', 'HP:0002465', 'HP:0000726', 'HP:0007263', 'HP:0001336', 'HP:0000639', 'HP:0000618', 'HP:0000365', 'HP:0001284', 'HP:0003401']",0.125
"['779', '815', '867', '899', '1078', '1088', '1100', '1130', '1159', '1231', '1757', '1781']","['792', '832', '874', '916', '1086', '1094', '1109', '1152', '1180', '1251', '1775', '1804']","['salt cravings', 'chondrocalcinosis', 'fatigue', 'cravings for salt', 'seizures', 'tetany', 'paralysis', 'Abnormal heart rhythms', 'prolonged QT interval', 'sudden cardiac death', 'growth retardation', 'ventricular arrhythmias']","[0.98, 0.96, 0.99, 0.77, 0.97, 0.89, 0.86, 0.9, 0.79, 0.98, 0.57, 0.94]","[False, False, False, False, False, False, False, False, False, False, False, False]","['HP:0030083', 'HP:0000934', 'HP:0012378', 'HP:0030083', 'HP:0001250', 'HP:0001281', 'HP:0003470', 'HP:0011675', 'HP:0001657', 'HP:0001645', 'HP:0001510', 'HP:0004308']",0.09302325581395349
"['35', '79']","['50', '94']","['globozoospermia', 'globozoospermia']","[0.99, 0.99]","[False, False]","['HP:0012205', 'HP:0012205']",0.25
"['0', '57', '250', '263', '335', '415', '426', '655', '670', '758', '777', '790', '841', '911', '927', '966', '1104', '1110', '1316']","['26', '74', '258', '271', '338', '418', '429', '669', '680', '776', '789', '818', '853', '925', '937', '974', '1107', '1124', '1326']","['Glycerol Kinase Deficiency', 'hyperglycerolemia', 'vomiting', 'lethargy', 'GKD', 'GKD', 'GKD', 'cryptorchidism', 'strabismus', 'metabolic acidosis', 'hypoglycemia', 'adrenal cortex insufficiency', 'osteoporosis', 'cryptorchidism', 'strabismus', 'myopathy', 'GKD', 'Cryptorchidism', 'Strabismus']","[0.94, 0.86, 1.0, 1.0, 0.99, 0.99, 0.99, 1.0, 0.97, 0.94, 0.98, 0.99, 0.98, 1.0, 0.97, 0.99, 0.99, 0.99, 0.55]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False]","['HP:0040302', 'HP:0040302', 'HP:0002013', 'HP:0001254', 'HP:0040302', 'HP:0040302', 'HP:0040302', 'HP:0000028', 'HP:0000486', 'HP:0001942', 'HP:0001943', 'HP:0008207', 'HP:0000939', 'HP:0000028', 'HP:0000486', 'HP:0003198', 'HP:0040302', 'HP:0000028', 'HP:0000486']",0.21875
"['34', '54', '123', '269', '282', '300', '371', '385', '456']","['48', '72', '141', '277', '295', '315', '378', '400', '484']","['encephalopathy', 'myoclonic seizures', 'respiratory arrest', 'acidosis', 'hypoglycaemia', 'hyperammonaemia', 'hiccups', 'encephalopathic', 'non-ketotic hyperglycinaemia']","[0.96, 0.6, 0.76, 0.59, 0.74, 0.83, 0.91, 0.98, 0.84]","[False, False, False, True, True, True, False, False, False]","['HP:0001298', 'HP:0002123', 'HP:0005943', 'HP:0001941', 'HP:0001943', 'HP:0001987', 'HP:0100247', 'HP:0001298', 'HP:0008288']",0.09375
"['63', '137', '152', '180', '194', '317']","['75', '149', '168', '189', '208', '329']","['hypoglycemia', 'hepatomegaly', 'Muscular disease', 'hypotonia', 'cardiomyopathy', 'splenomegaly']","[0.91, 1.0, 0.96, 0.83, 1.0, 0.71]","[False, False, False, False, False, False]","['HP:0001943', 'HP:0002240', 'HP:0003198', 'HP:0001252', 'HP:0001638', 'HP:0001744']",0.16
"['137', '153', '409', '498', '510', '542', '550', '595', '609', '700', '843', '871']","['149', '161', '430', '508', '518', '548', '577', '603', '613', '712', '855', '883']","['hypoglycemia', 'seizures', 'hypoglycemic episodes', 'drowsiness', 'sweating', 'pallor', 'Uncoordinated eye movements', 'seizures', 'coma', 'Growth delay', 'hepatomegaly', 'hypoglycemia']","[0.87, 0.97, 0.86, 1.0, 1.0, 1.0, 0.98, 0.97, 0.84, 0.77, 0.69, 0.87]","[False, False, False, False, False, False, False, False, False, False, False, False]","['HP:0001943', 'HP:0001250', 'HP:0001988', 'HP:0002329', 'HP:0000975', 'HP:0000980', 'HP:0000641', 'HP:0001250', 'HP:0001259', 'HP:0001510', 'HP:0002240', 'HP:0001943']",0.038461538461538464
"['593', '628', '652']","['601', '646', '661']","['seizures', 'mental retardation', 'paralysis']","[1.0, 0.96, 0.97]","[False, False, False]","['HP:0001250', 'HP:0001249', 'HP:0003470']",0.04878048780487805
"['253', '344', '364', '407', '439', '595', '609', '628']","['264', '363', '381', '438', '454', '608', '627', '651']","['Cholestasis', 'Hearing impairments', 'Hepatic steatosis', 'Intrauterine growth retardation', 'Lactic acidosis', 'Aminoaciduria', 'Neonatal hypotonia', 'Chronic lactic acidosis']","[0.98, 0.81, 0.92, 0.98, 0.98, 0.69, 0.93, 0.92]","[False, False, False, False, False, False, False, False]","['HP:0001396', 'HP:0000365', 'HP:0001397', 'HP:0001511', 'HP:0003128', 'HP:0003355', 'HP:0001319', 'HP:0004925']",0.5333333333333333
"['36', '154']","['42', '161']","['rashes', 'painful']","[0.98, 0.81]","[False, False]","['HP:0000988', 'HP:0012531']",0.0
"['141', '182', '290', '308', '383', '401', '464', '485', '548', '576']","['151', '206', '303', '321', '398', '410', '478', '495', '563', '596']","['scaling of', 'palmoplantar keratoderma', 'dental caries', 'periodontitis', 'onychogryphosis', 'flat foot', 'arachnodactyly', 'osteolysis', 'acro-osteolysis', 'flexion contractures']","[0.81, 1.0, 0.98, 1.0, 0.94, 0.84, 0.94, 0.59, 0.93, 0.66]","[False, False, False, False, False, False, False, False, False, False]","['HP:0040189', 'HP:0000982', 'HP:0000670', 'HP:0000704', 'HP:0001805', 'HP:0001763', 'HP:0001166', 'HP:0002797', 'HP:0009771', 'HP:0001371']",0.2857142857142857
"['0', '123', '165', '203', '267', '316', '490', '504', '568', '610', '673', '832', '897', '911', '960', '1024', '1144', '1202', '1217', '1235', '1339', '1578', '1599', '1763', '1816']","['6', '129', '171', '210', '298', '322', '502', '510', '580', '623', '679', '854', '903', '922', '966', '1040', '1150', '1213', '1232', '1249', '1352', '1584', '1622', '1785', '1838']","['Anemia', 'anemia', 'anemia', 'fatigue', 'shortness of breath on exertion', 'anemia', 'palpitations', 'angina', 'claudication', 'heart failure', 'pallor', 'iron-deficiency anemia', 'anemia', 'koilonychia', 'anemia', 'hemolytic anemia', 'anemia', 'tachycardia', 'fast heart rate', 'bounding pulse', 'heart failure', 'anemia', 'behavioral disturbances', 'Restless legs syndrome', 'iron-deficiency anemia']","[0.94, 0.99, 0.99, 1.0, 0.97, 0.99, 1.0, 0.95, 0.83, 0.97, 1.0, 1.0, 0.99, 0.96, 0.99, 1.0, 0.99, 0.98, 0.92, 0.96, 0.97, 0.99, 0.98, 0.96, 1.0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","['HP:0001903', 'HP:0001903', 'HP:0001903', 'HP:0012378', 'HP:0002875', 'HP:0001903', 'HP:0001962', 'HP:0001681', 'HP:0004417', 'HP:0001635', 'HP:0000980', 'HP:0001891', 'HP:0001903', 'HP:0001598', 'HP:0001903', 'HP:0001878', 'HP:0001903', 'HP:0001649', 'HP:0001649', 'HP:0032555', 'HP:0001635', 'HP:0001903', 'HP:0000708', 'HP:0012452', 'HP:0001891']",0.0
"['46', '95', '130', '156', '225', '331', '375', '448', '475', '517', '630', '651']","['64', '113', '141', '179', '231', '341', '396', '469', '479', '535', '636', '657']","['migraine with aura', 'migraine with aura', 'hemiparesis', 'cerebellar degeneration', 'ataxia', 'hemiplegia', 'altered consciousness', 'gaze-evoked nystagmus', 'coma', 'blurring of vision', 'stroke', 'stroke']","[0.9, 0.9, 0.6, 1.0, 0.97, 0.92, 0.97, 0.93, 1.0, 1.0, 1.0, 1.0]","[False, False, False, False, False, False, False, False, False, False, False, False]","['HP:0002077', 'HP:0002077', 'HP:0001269', 'HP:0001272', 'HP:0010867', 'HP:0002301', 'HP:0004372', 'HP:0000640', 'HP:0001259', 'HP:0000622', 'HP:0001297', 'HP:0001297']",0.0
"['56', '68', '80', '96', '118']","['65', '78', '89', '116', '130']","['hematuria', 'nosebleeds', 'epistaxis', 'bleeding into joints', 'hemarthrosis']","[0.9, 0.99, 0.92, 0.78, 0.82]","[False, False, False, False, False]","['HP:0000790', 'HP:0000421', 'HP:0000421', 'HP:0005261', 'HP:0005261']",0.09523809523809523
"['16', '39', '115', '202', '333', '487', '500', '517', '527']","['32', '43', '131', '218', '349', '498', '511', '525', '538']","['hepatic adenomas', 'pain', 'hepatic adenomas', 'hepatic adenomas', 'hepatic adenomas', 'hypotension', 'tachycardia', 'sweating', 'diaphoresis']","[1.0, 0.99, 1.0, 1.0, 1.0, 0.96, 1.0, 1.0, 0.99]","[False, False, False, False, False, False, False, False, False]","['HP:0012028', 'HP:0012531', 'HP:0012028', 'HP:0012028', 'HP:0012028', 'HP:0002615', 'HP:0001649', 'HP:0000975', 'HP:0000975']",0.14285714285714285
"['14', '81', '207', '250', '326', '356', '388', '401', '417', '425']","['17', '94', '210', '268', '354', '372', '399', '415', '423', '433']","['HCC', 'liver disease', 'HCC', 'abdominal swelling', 'blood clotting abnormalities', 'loss of appetite', 'weight loss', 'abdominal pain', 'nausea', 'vomiting']","[1.0, 0.99, 1.0, 1.0, 0.89, 1.0, 0.99, 1.0, 1.0, 1.0]","[False, False, False, False, False, False, False, False, False, False]","['HP:0001402', 'HP:0001392', 'HP:0001402', 'HP:0003270', 'HP:0001928', 'HP:0004396', 'HP:0001824', 'HP:0002027', 'HP:0002018', 'HP:0002013']",0.11538461538461539
"['11', '139', '371', '444', '488', '605', '622', '639']","['31', '148', '376', '467', '503', '620', '634', '659']","['Hirschsprung disease', 'megacolon', 'vomit', 'swelling of the abdomen', 'bloody diarrhea', 'fecal retention', 'constipation', 'abdominal distention']","[1.0, 0.9, 0.96, 0.97, 0.97, 0.96, 0.99, 0.97]","[False, False, False, False, False, False, False, False]","['HP:0002251', 'HP:0002251', 'HP:0002013', 'HP:0003270', 'HP:0025085', 'HP:0002019', 'HP:0002019', 'HP:0003270']",0.5714285714285714
"['12', '71', '115', '515', '582', '593', '619', '712', '719', '766', '773', '791', '920', '934', '992', '1128', '1142', '1223', '1241', '1334', '1402', '1532', '1694', '1716', '1875', '1948', '1971', '1982', '2110', '2176', '2234', '2367', '2416', '2464']","['28', '86', '122', '530', '592', '605', '630', '717', '726', '771', '785', '802', '932', '959', '1008', '1140', '1166', '1239', '1259', '1338', '1409', '1548', '1710', '1720', '1879', '1957', '1980', '1986', '2126', '2181', '2239', '2385', '2432', '2486']","['Hodgkin lymphoma', 'Lymphadenopathy', 'Hodgkin', 'Hodgkin disease', 'Itchy skin', 'Night sweats', 'weight loss', 'fever', 'Fatigue', 'fever', 'night sweats', 'weight loss', 'Splenomegaly', 'enlargement of the spleen', 'Hodgkin lymphoma', 'Hepatomegaly', 'enlargement of the liver', 'Hodgkin Lymphoma', 'Hepatosplenomegaly', 'Pain', 'painful', 'Hodgkin lymphoma', 'Hodgkin lymphoma', 'pain', 'pain', 'Back pain', 'back pain', 'pain', 'Hodgkin lymphoma', 'fever', 'fever', 'Nephrotic syndrome', 'Hodgkin lymphoma', 'minimal change disease']","[1.0, 1.0, 0.95, 1.0, 1.0, 0.91, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.57, 0.85, 1.0, 0.57, 0.83, 1.0, 0.82, 0.96, 0.98, 1.0, 1.0, 0.99, 0.99, 0.94, 0.98, 0.99, 1.0, 1.0, 1.0, 0.98, 1.0, 0.99]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False]","['HP:0012189', 'HP:0002716', 'HP:0012189', 'HP:0012189', 'HP:0000989', 'HP:0030166', 'HP:0001824', 'HP:0001945', 'HP:0012378', 'HP:0001945', 'HP:0030166', 'HP:0001824', 'HP:0001744', 'HP:0001744', 'HP:0012189', 'HP:0002240', 'HP:0002240', 'HP:0012189', 'HP:0001433', 'HP:0012531', 'HP:0012531', 'HP:0012189', 'HP:0012189', 'HP:0012531', 'HP:0012531', 'HP:0003418', 'HP:0003418', 'HP:0012531', 'HP:0012189', 'HP:0001945', 'HP:0001945', 'HP:0000100', 'HP:0012189', 'HP:0012579']",0.24242424242424243
